TMED10,HEATR1,PRDX4,ILDR1,ZYX,CBX3,ZMYND8,PSEN1,SELENOS,KDM1A,RPN2,BMPR2,OSBP,INO80,LAMA1,FBLIM1,DAXX,TIMP2,ATP6V0A1,TDGF1,YY1,SS18,DNAJC3,FABP3,KDM5B,KRT17,PARD6B,COL27A1,CLCN5,SSR1,HSD17B14,TBX3,APP,NASP,PPIB,FXYD3,LAMB2,LRRC2,ATF7IP,HMGA1B,MPHOSPH8,NID1,ITGA6,MYC,L1TD1,GNAS,P3H4,SIN3A,IHH,EPHA1,ARF5,TCF3,RAB3IL1,VAMP8,ETV5,TENM4,GNG10,PRDX1,HTATSF1,RASGRP2,REST,RPN1,P3H2,SEC24D,HSPA4,SLC7A3,DPPA2,ZFP384,SMARCA4,DDB1,TFE3,TCF12,DRAM1,MYLPF,ESRRB,HSP90AA1,CTSD,ERAS,BMP4,ADAMTS9,SMARCA2,EXT2,CLN6,WDR11,CRTC3,RRAS2,KAT6B,OBSL1,UTF1,ADAM19,USP16,PLA2G15,CAR2,KANSL3,MBNL2,TAF2,FRS2,ADNP,ZFYVE21,ATP6V0E,AVG
14.0,10.0,13.0,0.0,13.0,7.0,0.0,11.0,13.0,5.0,14.0,10.0,12.0,8.0,15.0,10.0,8.0,14.0,9.0,1.0,8.0,5.0,13.0,13.0,0.0,0.0,12.0,15.0,14.0,14.0,0.0,5.0,15.0,8.0,12.0,15.0,12.0,0.0,6.0,13.0,14.0,13.0,4.0,14.0,0.0,13.0,15.0,8.0,8.0,11.0,13.0,12.0,13.0,10.0,5.0,0.0,13.0,6.0,4.0,4.0,7.0,15.0,13.0,13.0,10.0,0.0,0.0,8.0,9.0,9.0,14.0,13.0,12.0,0.0,0.0,3.0,12.0,0.0,4.0,14.0,11.0,12.0,11.0,8.0,10.0,15.0,4.0,8.0,7.0,15.0,6.0,14.0,7.0,8.0,12.0,13.0,11.0,11.0,13.0,12.0,12.0
12.0,1.0,14.0,0.0,13.0,8.0,10.0,10.0,10.0,3.0,11.0,15.0,10.0,1.0,14.0,10.0,6.0,14.0,14.0,0.0,10.0,10.0,11.0,13.0,9.0,0.0,13.0,14.0,15.0,10.0,0.0,10.0,15.0,5.0,12.0,12.0,14.0,5.0,11.0,0.0,8.0,12.0,5.0,10.0,7.0,13.0,13.0,4.0,11.0,11.0,12.0,0.0,15.0,14.0,4.0,0.0,12.0,1.0,4.0,4.0,9.0,10.0,13.0,9.0,4.0,10.0,11.0,10.0,9.0,14.0,12.0,14.0,14.0,0.0,0.0,2.0,10.0,0.0,10.0,14.0,14.0,11.0,13.0,11.0,14.0,14.0,2.0,11.0,13.0,13.0,9.0,14.0,15.0,1.0,11.0,6.0,12.0,12.0,13.0,11.0,13.0
10.0,7.0,12.0,0.0,13.0,7.0,10.0,14.0,12.0,7.0,11.0,12.0,12.0,5.0,14.0,1.0,9.0,15.0,10.0,0.0,6.0,11.0,13.0,12.0,8.0,0.0,11.0,14.0,14.0,13.0,0.0,6.0,14.0,10.0,13.0,0.0,12.0,0.0,0.0,10.0,9.0,12.0,0.0,0.0,8.0,14.0,14.0,2.0,12.0,14.0,12.0,7.0,15.0,12.0,1.0,0.0,13.0,7.0,8.0,1.0,8.0,13.0,13.0,14.0,6.0,0.0,0.0,4.0,1.0,11.0,10.0,7.0,11.0,0.0,0.0,7.0,10.0,0.0,0.0,13.0,12.0,13.0,9.0,13.0,13.0,14.0,5.0,13.0,8.0,14.0,9.0,11.0,12.0,12.0,11.0,10.0,11.0,11.0,11.0,12.0,10.0
10.0,9.0,12.0,0.0,12.0,5.0,3.0,8.0,13.0,4.0,13.0,11.0,13.0,6.0,15.0,8.0,7.0,13.0,10.0,0.0,0.0,11.0,13.0,12.0,6.0,0.0,11.0,15.0,13.0,11.0,0.0,6.0,14.0,4.0,12.0,4.0,13.0,3.0,9.0,10.0,12.0,11.0,1.0,12.0,1.0,11.0,11.0,0.0,12.0,12.0,11.0,5.0,14.0,12.0,9.0,0.0,12.0,6.0,10.0,2.0,6.0,15.0,8.0,14.0,5.0,0.0,0.0,9.0,4.0,10.0,10.0,9.0,10.0,0.0,0.0,4.0,8.0,0.0,3.0,13.0,11.0,13.0,11.0,6.0,13.0,13.0,3.0,14.0,8.0,13.0,10.0,12.0,11.0,11.0,9.0,8.0,8.0,11.0,13.0,11.0,8.0
13.0,3.0,12.0,0.0,12.0,8.0,9.0,10.0,14.0,5.0,10.0,12.0,13.0,3.0,14.0,4.0,6.0,12.0,13.0,1.0,12.0,5.0,14.0,0.0,11.0,0.0,11.0,13.0,15.0,11.0,0.0,6.0,15.0,5.0,12.0,0.0,14.0,5.0,10.0,12.0,7.0,12.0,2.0,0.0,7.0,14.0,11.0,0.0,12.0,14.0,10.0,10.0,14.0,13.0,5.0,0.0,12.0,7.0,12.0,5.0,2.0,12.0,12.0,13.0,3.0,0.0,0.0,4.0,0.0,12.0,13.0,3.0,11.0,0.0,0.0,4.0,12.0,0.0,0.0,14.0,11.0,7.0,13.0,0.0,13.0,13.0,3.0,13.0,0.0,13.0,11.0,9.0,15.0,10.0,13.0,11.0,9.0,12.0,11.0,11.0,8.0
10.0,2.0,11.0,0.0,11.0,2.0,12.0,13.0,10.0,3.0,13.0,10.0,10.0,8.0,14.0,5.0,7.0,14.0,9.0,0.0,3.0,9.0,11.0,13.0,5.0,0.0,10.0,12.0,12.0,9.0,0.0,7.0,14.0,6.0,12.0,8.0,14.0,4.0,5.0,11.0,5.0,13.0,1.0,0.0,6.0,13.0,10.0,7.0,10.0,9.0,9.0,6.0,15.0,12.0,5.0,0.0,12.0,8.0,8.0,2.0,3.0,11.0,9.0,11.0,1.0,5.0,8.0,7.0,8.0,13.0,11.0,9.0,9.0,8.0,0.0,6.0,10.0,0.0,0.0,9.0,12.0,12.0,12.0,7.0,9.0,12.0,9.0,12.0,9.0,11.0,5.0,11.0,13.0,13.0,10.0,9.0,13.0,14.0,15.0,10.0,8.0
10.0,3.0,13.0,0.0,10.0,2.0,7.0,10.0,5.0,5.0,10.0,11.0,9.0,10.0,13.0,9.0,7.0,6.0,14.0,0.0,6.0,1.0,10.0,13.0,4.0,0.0,13.0,13.0,14.0,10.0,0.0,9.0,14.0,5.0,13.0,0.0,11.0,0.0,10.0,11.0,7.0,8.0,1.0,0.0,8.0,13.0,12.0,7.0,15.0,10.0,12.0,6.0,15.0,14.0,0.0,6.0,10.0,7.0,0.0,0.0,5.0,12.0,12.0,8.0,4.0,4.0,5.0,10.0,7.0,7.0,5.0,9.0,11.0,0.0,10.0,4.0,12.0,0.0,0.0,6.0,11.0,13.0,13.0,10.0,14.0,12.0,6.0,12.0,6.0,12.0,8.0,8.0,14.0,12.0,6.0,9.0,11.0,12.0,14.0,12.0,7.0
14.0,5.0,13.0,0.0,13.0,7.0,9.0,13.0,13.0,6.0,13.0,12.0,13.0,10.0,14.0,6.0,11.0,15.0,12.0,0.0,5.0,10.0,14.0,12.0,4.0,0.0,11.0,15.0,14.0,10.0,0.0,1.0,15.0,3.0,13.0,9.0,11.0,0.0,7.0,7.0,11.0,13.0,5.0,0.0,9.0,12.0,9.0,8.0,10.0,13.0,12.0,2.0,15.0,11.0,0.0,0.0,14.0,8.0,11.0,2.0,8.0,12.0,13.0,13.0,7.0,0.0,0.0,8.0,8.0,12.0,13.0,12.0,13.0,0.0,0.0,6.0,10.0,0.0,0.0,14.0,12.0,11.0,11.0,12.0,11.0,14.0,6.0,13.0,6.0,14.0,11.0,11.0,11.0,14.0,12.0,10.0,12.0,11.0,14.0,13.0,12.0
14.0,7.0,13.0,0.0,11.0,6.0,2.0,13.0,11.0,8.0,13.0,13.0,9.0,9.0,14.0,5.0,6.0,14.0,11.0,0.0,6.0,6.0,10.0,14.0,5.0,0.0,12.0,15.0,14.0,11.0,0.0,6.0,15.0,1.0,11.0,10.0,12.0,0.0,0.0,14.0,11.0,12.0,8.0,9.0,5.0,13.0,15.0,0.0,13.0,12.0,11.0,7.0,14.0,11.0,2.0,10.0,14.0,7.0,14.0,0.0,5.0,12.0,14.0,13.0,5.0,0.0,0.0,5.0,10.0,10.0,12.0,13.0,13.0,5.0,0.0,3.0,7.0,0.0,0.0,14.0,13.0,12.0,14.0,1.0,14.0,12.0,7.0,12.0,3.0,15.0,11.0,12.0,10.0,13.0,13.0,11.0,14.0,10.0,13.0,13.0,12.0
12.0,9.0,13.0,0.0,13.0,9.0,1.0,12.0,13.0,8.0,12.0,12.0,10.0,11.0,14.0,9.0,8.0,15.0,11.0,0.0,8.0,11.0,13.0,14.0,8.0,0.0,12.0,15.0,15.0,12.0,0.0,6.0,14.0,5.0,13.0,9.0,12.0,1.0,12.0,6.0,13.0,13.0,5.0,10.0,7.0,14.0,13.0,6.0,13.0,13.0,12.0,8.0,14.0,13.0,0.0,0.0,12.0,9.0,9.0,1.0,5.0,14.0,9.0,13.0,6.0,0.0,4.0,6.0,10.0,12.0,13.0,6.0,9.0,4.0,0.0,7.0,13.0,0.0,0.0,13.0,12.0,8.0,9.0,11.0,7.0,14.0,1.0,13.0,9.0,14.0,8.0,12.0,13.0,7.0,11.0,6.0,14.0,12.0,13.0,13.0,12.0
10.0,7.0,11.0,6.0,14.0,11.0,0.0,8.0,11.0,4.0,14.0,13.0,11.0,7.0,13.0,7.0,4.0,15.0,10.0,0.0,8.0,12.0,11.0,14.0,7.0,0.0,11.0,15.0,13.0,10.0,0.0,1.0,14.0,4.0,12.0,15.0,12.0,1.0,6.0,0.0,10.0,13.0,5.0,7.0,2.0,14.0,14.0,1.0,10.0,11.0,8.0,8.0,11.0,9.0,0.0,0.0,13.0,1.0,6.0,3.0,6.0,10.0,9.0,10.0,3.0,0.0,0.0,3.0,7.0,9.0,11.0,15.0,12.0,0.0,0.0,3.0,11.0,0.0,0.0,14.0,15.0,8.0,11.0,6.0,13.0,13.0,7.0,12.0,4.0,15.0,9.0,10.0,11.0,3.0,11.0,15.0,12.0,12.0,12.0,10.0,9.0
9.0,5.0,12.0,0.0,13.0,7.0,9.0,12.0,12.0,8.0,12.0,13.0,13.0,7.0,14.0,8.0,9.0,15.0,13.0,0.0,8.0,13.0,12.0,13.0,1.0,0.0,11.0,14.0,15.0,13.0,0.0,8.0,15.0,7.0,12.0,0.0,12.0,7.0,5.0,12.0,6.0,12.0,0.0,0.0,8.0,15.0,14.0,8.0,15.0,13.0,13.0,5.0,15.0,14.0,9.0,8.0,13.0,8.0,11.0,5.0,9.0,13.0,12.0,12.0,4.0,9.0,4.0,13.0,12.0,12.0,13.0,12.0,13.0,0.0,0.0,5.0,10.0,0.0,0.0,13.0,12.0,15.0,14.0,7.0,10.0,15.0,8.0,14.0,5.0,14.0,14.0,12.0,14.0,11.0,12.0,5.0,13.0,13.0,15.0,15.0,14.0
9.0,5.0,12.0,0.0,12.0,7.0,8.0,12.0,13.0,7.0,13.0,14.0,11.0,4.0,15.0,3.0,3.0,14.0,13.0,0.0,5.0,3.0,13.0,13.0,7.0,0.0,11.0,15.0,13.0,12.0,0.0,9.0,15.0,6.0,15.0,11.0,15.0,0.0,9.0,10.0,13.0,14.0,4.0,5.0,0.0,14.0,15.0,4.0,13.0,11.0,11.0,9.0,14.0,13.0,6.0,0.0,12.0,4.0,9.0,2.0,0.0,14.0,12.0,15.0,4.0,0.0,3.0,5.0,8.0,11.0,10.0,14.0,14.0,6.0,0.0,1.0,12.0,0.0,0.0,15.0,15.0,14.0,14.0,13.0,14.0,14.0,4.0,12.0,0.0,15.0,11.0,12.0,12.0,8.0,12.0,11.0,12.0,10.0,13.0,11.0,14.0
15.0,1.0,14.0,0.0,13.0,13.0,4.0,13.0,15.0,3.0,13.0,13.0,14.0,7.0,15.0,7.0,8.0,15.0,10.0,0.0,7.0,10.0,15.0,13.0,8.0,0.0,12.0,15.0,14.0,13.0,0.0,0.0,15.0,4.0,13.0,15.0,14.0,2.0,3.0,0.0,10.0,14.0,4.0,10.0,8.0,14.0,14.0,5.0,10.0,8.0,9.0,12.0,14.0,11.0,0.0,0.0,14.0,5.0,13.0,4.0,5.0,15.0,14.0,14.0,0.0,0.0,0.0,6.0,5.0,11.0,14.0,13.0,14.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,15.0,11.0,14.0,6.0,11.0,14.0,3.0,14.0,0.0,15.0,10.0,11.0,12.0,3.0,14.0,4.0,12.0,11.0,14.0,14.0,14.0
9.0,6.0,13.0,0.0,15.0,10.0,0.0,13.0,11.0,9.0,12.0,14.0,13.0,0.0,15.0,9.0,7.0,15.0,10.0,2.0,7.0,9.0,12.0,13.0,6.0,0.0,12.0,15.0,15.0,11.0,0.0,5.0,15.0,3.0,14.0,13.0,12.0,0.0,6.0,0.0,14.0,14.0,4.0,11.0,6.0,13.0,14.0,2.0,11.0,11.0,9.0,9.0,14.0,11.0,0.0,0.0,14.0,2.0,10.0,3.0,4.0,10.0,13.0,13.0,3.0,5.0,0.0,10.0,6.0,10.0,12.0,15.0,13.0,0.0,0.0,1.0,9.0,0.0,0.0,15.0,13.0,13.0,13.0,10.0,14.0,14.0,4.0,12.0,2.0,15.0,12.0,13.0,7.0,6.0,13.0,13.0,12.0,8.0,13.0,14.0,12.0
12.0,6.0,13.0,0.0,14.0,10.0,3.0,11.0,12.0,6.0,12.0,11.0,13.0,5.0,14.0,4.0,6.0,15.0,12.0,0.0,8.0,13.0,13.0,14.0,8.0,0.0,12.0,14.0,15.0,12.0,0.0,6.0,15.0,5.0,13.0,15.0,15.0,3.0,0.0,6.0,12.0,14.0,8.0,14.0,0.0,13.0,15.0,8.0,10.0,12.0,13.0,11.0,14.0,13.0,0.0,0.0,13.0,7.0,10.0,4.0,7.0,10.0,11.0,13.0,6.0,0.0,1.0,12.0,7.0,11.0,10.0,12.0,14.0,8.0,0.0,3.0,12.0,0.0,3.0,14.0,14.0,11.0,14.0,9.0,12.0,14.0,0.0,14.0,0.0,15.0,7.0,13.0,13.0,8.0,14.0,13.0,13.0,11.0,12.0,14.0,14.0
13.0,0.0,13.0,0.0,14.0,5.0,0.0,10.0,14.0,6.0,10.0,15.0,13.0,1.0,15.0,3.0,2.0,13.0,14.0,0.0,8.0,12.0,12.0,13.0,8.0,0.0,13.0,15.0,14.0,12.0,0.0,3.0,15.0,4.0,9.0,12.0,15.0,5.0,12.0,12.0,15.0,12.0,4.0,9.0,7.0,14.0,15.0,6.0,13.0,9.0,12.0,7.0,14.0,13.0,0.0,0.0,11.0,2.0,12.0,2.0,1.0,13.0,15.0,14.0,7.0,0.0,0.0,11.0,7.0,10.0,9.0,14.0,11.0,0.0,0.0,4.0,14.0,0.0,0.0,15.0,13.0,14.0,13.0,12.0,14.0,13.0,1.0,13.0,0.0,15.0,13.0,12.0,11.0,9.0,14.0,9.0,10.0,12.0,12.0,13.0,14.0
12.0,0.0,13.0,0.0,12.0,8.0,5.0,12.0,14.0,9.0,8.0,13.0,12.0,8.0,14.0,0.0,5.0,14.0,13.0,0.0,10.0,11.0,14.0,12.0,8.0,0.0,13.0,14.0,14.0,13.0,0.0,10.0,15.0,6.0,12.0,13.0,15.0,0.0,8.0,11.0,10.0,12.0,8.0,0.0,4.0,15.0,14.0,7.0,11.0,10.0,14.0,8.0,15.0,13.0,0.0,0.0,13.0,2.0,7.0,4.0,0.0,12.0,15.0,14.0,2.0,0.0,0.0,0.0,7.0,12.0,11.0,12.0,10.0,0.0,0.0,3.0,11.0,0.0,0.0,13.0,14.0,15.0,13.0,0.0,13.0,13.0,3.0,14.0,0.0,15.0,11.0,6.0,13.0,10.0,14.0,13.0,12.0,6.0,13.0,11.0,12.0
14.0,0.0,12.0,0.0,10.0,7.0,9.0,13.0,11.0,0.0,8.0,14.0,11.0,10.0,14.0,1.0,9.0,7.0,12.0,0.0,5.0,5.0,10.0,12.0,5.0,0.0,13.0,13.0,14.0,11.0,0.0,9.0,15.0,5.0,10.0,5.0,13.0,0.0,0.0,12.0,12.0,9.0,7.0,0.0,2.0,11.0,11.0,5.0,14.0,8.0,9.0,4.0,14.0,14.0,0.0,0.0,9.0,5.0,8.0,3.0,1.0,10.0,13.0,8.0,4.0,8.0,5.0,12.0,0.0,7.0,13.0,12.0,10.0,0.0,4.0,4.0,10.0,0.0,0.0,13.0,13.0,10.0,12.0,3.0,14.0,11.0,7.0,11.0,0.0,11.0,9.0,10.0,14.0,8.0,13.0,3.0,12.0,9.0,13.0,12.0,7.0
13.0,5.0,14.0,0.0,12.0,10.0,5.0,11.0,12.0,9.0,12.0,13.0,11.0,13.0,15.0,0.0,0.0,15.0,13.0,0.0,8.0,10.0,12.0,14.0,7.0,0.0,13.0,15.0,14.0,13.0,0.0,0.0,15.0,1.0,13.0,15.0,12.0,0.0,10.0,0.0,8.0,13.0,7.0,0.0,0.0,15.0,15.0,6.0,6.0,14.0,12.0,9.0,14.0,10.0,1.0,2.0,14.0,6.0,14.0,4.0,7.0,14.0,15.0,13.0,4.0,0.0,0.0,6.0,5.0,12.0,11.0,14.0,13.0,6.0,0.0,6.0,10.0,0.0,6.0,14.0,13.0,12.0,13.0,11.0,13.0,14.0,1.0,14.0,3.0,15.0,0.0,11.0,12.0,10.0,12.0,14.0,13.0,10.0,14.0,13.0,14.0
9.0,6.0,11.0,0.0,13.0,9.0,9.0,11.0,12.0,9.0,10.0,10.0,12.0,3.0,13.0,9.0,7.0,15.0,13.0,0.0,2.0,12.0,13.0,11.0,3.0,0.0,13.0,15.0,14.0,12.0,0.0,7.0,14.0,8.0,13.0,13.0,14.0,6.0,3.0,0.0,11.0,13.0,9.0,10.0,6.0,14.0,13.0,8.0,11.0,14.0,12.0,0.0,14.0,13.0,0.0,3.0,12.0,7.0,11.0,0.0,0.0,12.0,13.0,13.0,2.0,5.0,0.0,8.0,5.0,12.0,11.0,9.0,13.0,2.0,0.0,9.0,11.0,0.0,0.0,13.0,12.0,9.0,12.0,8.0,11.0,14.0,7.0,13.0,2.0,14.0,8.0,13.0,13.0,2.0,12.0,10.0,13.0,9.0,13.0,13.0,11.0
9.0,8.0,12.0,0.0,12.0,5.0,6.0,12.0,10.0,7.0,11.0,13.0,7.0,5.0,15.0,4.0,0.0,15.0,10.0,0.0,0.0,11.0,13.0,13.0,3.0,0.0,12.0,14.0,13.0,11.0,0.0,6.0,15.0,9.0,12.0,14.0,13.0,0.0,4.0,13.0,9.0,14.0,4.0,12.0,0.0,14.0,14.0,7.0,13.0,11.0,11.0,4.0,14.0,10.0,0.0,0.0,15.0,5.0,9.0,4.0,3.0,12.0,12.0,12.0,6.0,0.0,0.0,10.0,6.0,11.0,11.0,14.0,14.0,0.0,0.0,5.0,14.0,0.0,5.0,15.0,14.0,12.0,5.0,0.0,13.0,13.0,4.0,14.0,3.0,15.0,9.0,12.0,12.0,7.0,14.0,14.0,10.0,4.0,11.0,13.0,11.0
9.0,4.0,12.0,0.0,9.0,3.0,0.0,10.0,12.0,6.0,8.0,11.0,10.0,2.0,13.0,5.0,5.0,11.0,13.0,2.0,14.0,8.0,9.0,10.0,4.0,0.0,5.0,12.0,13.0,11.0,0.0,8.0,14.0,1.0,11.0,10.0,13.0,2.0,7.0,11.0,11.0,12.0,6.0,6.0,0.0,11.0,7.0,5.0,10.0,9.0,13.0,7.0,14.0,13.0,10.0,0.0,11.0,1.0,8.0,4.0,6.0,7.0,12.0,14.0,0.0,0.0,9.0,11.0,0.0,12.0,9.0,10.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,14.0,9.0,7.0,9.0,14.0,11.0,6.0,9.0,8.0,11.0,10.0,13.0,15.0,7.0,12.0,5.0,8.0,14.0,10.0,10.0,5.0
8.0,3.0,9.0,7.0,12.0,0.0,8.0,11.0,10.0,8.0,7.0,13.0,10.0,13.0,13.0,3.0,8.0,6.0,12.0,0.0,5.0,11.0,10.0,11.0,11.0,0.0,12.0,13.0,14.0,11.0,0.0,13.0,15.0,0.0,11.0,0.0,15.0,2.0,7.0,13.0,13.0,10.0,6.0,12.0,0.0,13.0,10.0,4.0,13.0,15.0,14.0,4.0,14.0,13.0,3.0,0.0,11.0,4.0,8.0,3.0,3.0,6.0,11.0,13.0,5.0,0.0,8.0,7.0,2.0,4.0,7.0,14.0,8.0,7.0,0.0,0.0,10.0,0.0,0.0,10.0,14.0,13.0,12.0,8.0,14.0,13.0,0.0,14.0,0.0,11.0,9.0,8.0,13.0,6.0,13.0,14.0,10.0,13.0,12.0,14.0,8.0
11.0,1.0,14.0,0.0,12.0,1.0,8.0,12.0,11.0,2.0,10.0,13.0,9.0,5.0,14.0,4.0,4.0,12.0,15.0,0.0,5.0,4.0,9.0,13.0,3.0,0.0,13.0,11.0,14.0,10.0,0.0,5.0,15.0,4.0,12.0,9.0,14.0,7.0,14.0,11.0,10.0,12.0,5.0,3.0,6.0,12.0,13.0,0.0,15.0,13.0,9.0,7.0,15.0,13.0,11.0,0.0,11.0,1.0,6.0,4.0,6.0,11.0,13.0,10.0,3.0,7.0,5.0,12.0,4.0,9.0,9.0,11.0,15.0,1.0,3.0,3.0,14.0,0.0,5.0,13.0,12.0,14.0,14.0,4.0,12.0,12.0,6.0,10.0,7.0,12.0,7.0,13.0,14.0,10.0,13.0,11.0,10.0,13.0,14.0,11.0,10.0
13.0,4.0,12.0,0.0,12.0,12.0,5.0,13.0,14.0,7.0,10.0,14.0,11.0,0.0,15.0,0.0,4.0,15.0,12.0,0.0,5.0,9.0,13.0,14.0,4.0,0.0,14.0,12.0,14.0,14.0,0.0,6.0,14.0,3.0,12.0,14.0,11.0,5.0,0.0,0.0,10.0,15.0,7.0,5.0,0.0,15.0,11.0,0.0,7.0,8.0,12.0,0.0,13.0,12.0,4.0,0.0,12.0,4.0,13.0,6.0,8.0,12.0,14.0,14.0,5.0,0.0,1.0,0.0,7.0,10.0,12.0,11.0,13.0,0.0,0.0,5.0,12.0,4.0,0.0,15.0,12.0,12.0,12.0,12.0,15.0,11.0,3.0,15.0,0.0,15.0,5.0,11.0,13.0,9.0,12.0,9.0,6.0,6.0,10.0,12.0,11.0
11.0,2.0,13.0,0.0,12.0,1.0,8.0,8.0,11.0,2.0,5.0,13.0,12.0,6.0,15.0,2.0,11.0,14.0,11.0,0.0,4.0,11.0,12.0,11.0,2.0,0.0,11.0,15.0,14.0,9.0,4.0,11.0,14.0,0.0,12.0,14.0,14.0,1.0,8.0,0.0,9.0,12.0,0.0,0.0,1.0,14.0,14.0,8.0,10.0,12.0,11.0,4.0,14.0,11.0,0.0,5.0,13.0,4.0,9.0,3.0,0.0,11.0,15.0,12.0,7.0,0.0,2.0,9.0,0.0,9.0,8.0,13.0,13.0,0.0,0.0,3.0,10.0,0.0,0.0,15.0,13.0,10.0,13.0,13.0,12.0,13.0,6.0,13.0,6.0,14.0,8.0,7.0,12.0,8.0,12.0,12.0,11.0,12.0,13.0,13.0,10.0
15.0,5.0,15.0,0.0,14.0,0.0,11.0,13.0,12.0,5.0,13.0,13.0,9.0,0.0,14.0,7.0,3.0,14.0,15.0,0.0,3.0,5.0,13.0,14.0,6.0,0.0,9.0,14.0,15.0,12.0,0.0,9.0,15.0,0.0,13.0,8.0,15.0,0.0,6.0,12.0,10.0,12.0,6.0,0.0,3.0,11.0,12.0,6.0,13.0,14.0,13.0,1.0,14.0,14.0,2.0,0.0,11.0,0.0,8.0,3.0,5.0,11.0,13.0,11.0,4.0,0.0,7.0,5.0,2.0,11.0,12.0,12.0,14.0,0.0,4.0,2.0,15.0,0.0,7.0,13.0,13.0,14.0,14.0,6.0,13.0,13.0,4.0,14.0,11.0,14.0,10.0,13.0,14.0,12.0,14.0,14.0,12.0,11.0,13.0,13.0,13.0
13.0,3.0,13.0,0.0,11.0,6.0,10.0,11.0,12.0,10.0,12.0,13.0,11.0,12.0,15.0,6.0,3.0,14.0,14.0,0.0,7.0,11.0,12.0,13.0,9.0,0.0,14.0,15.0,15.0,13.0,0.0,1.0,15.0,7.0,14.0,14.0,15.0,2.0,8.0,0.0,11.0,14.0,1.0,0.0,8.0,14.0,14.0,6.0,12.0,15.0,8.0,7.0,15.0,13.0,0.0,0.0,13.0,3.0,9.0,5.0,7.0,13.0,13.0,14.0,6.0,0.0,0.0,8.0,4.0,10.0,13.0,13.0,13.0,0.0,0.0,4.0,13.0,0.0,0.0,14.0,14.0,8.0,14.0,2.0,12.0,14.0,6.0,13.0,0.0,15.0,11.0,12.0,11.0,5.0,14.0,12.0,12.0,15.0,12.0,12.0,14.0
13.0,5.0,14.0,0.0,12.0,2.0,1.0,13.0,10.0,2.0,10.0,11.0,10.0,3.0,14.0,8.0,0.0,12.0,15.0,0.0,3.0,0.0,11.0,12.0,4.0,0.0,10.0,11.0,13.0,10.0,0.0,7.0,14.0,3.0,13.0,13.0,13.0,0.0,8.0,12.0,13.0,9.0,6.0,1.0,6.0,10.0,14.0,1.0,14.0,11.0,14.0,4.0,15.0,14.0,10.0,0.0,12.0,5.0,4.0,2.0,4.0,10.0,13.0,11.0,5.0,0.0,10.0,7.0,4.0,6.0,11.0,9.0,11.0,0.0,8.0,0.0,9.0,0.0,3.0,11.0,12.0,13.0,11.0,10.0,11.0,14.0,0.0,12.0,11.0,13.0,4.0,13.0,14.0,6.0,13.0,8.0,9.0,10.0,13.0,14.0,8.0
6.0,0.0,13.0,0.0,13.0,2.0,13.0,13.0,9.0,0.0,9.0,12.0,10.0,8.0,14.0,5.0,0.0,6.0,11.0,0.0,4.0,8.0,11.0,14.0,4.0,0.0,14.0,13.0,14.0,7.0,0.0,10.0,15.0,0.0,11.0,9.0,15.0,8.0,5.0,13.0,9.0,11.0,10.0,0.0,7.0,10.0,12.0,4.0,13.0,13.0,10.0,10.0,15.0,15.0,0.0,11.0,13.0,0.0,10.0,2.0,5.0,9.0,13.0,6.0,3.0,0.0,12.0,9.0,0.0,11.0,9.0,12.0,9.0,6.0,13.0,1.0,13.0,0.0,0.0,9.0,14.0,13.0,13.0,8.0,13.0,11.0,8.0,11.0,4.0,12.0,0.0,11.0,15.0,15.0,14.0,10.0,11.0,13.0,14.0,11.0,10.0
11.0,10.0,11.0,0.0,13.0,6.0,0.0,9.0,13.0,10.0,7.0,13.0,9.0,1.0,14.0,6.0,7.0,15.0,9.0,0.0,0.0,8.0,11.0,11.0,1.0,0.0,10.0,13.0,14.0,12.0,0.0,3.0,15.0,6.0,12.0,9.0,13.0,0.0,6.0,11.0,9.0,14.0,7.0,13.0,5.0,14.0,13.0,7.0,14.0,13.0,15.0,7.0,14.0,10.0,0.0,5.0,14.0,3.0,8.0,0.0,5.0,11.0,12.0,12.0,7.0,0.0,0.0,1.0,5.0,10.0,8.0,12.0,10.0,0.0,0.0,5.0,11.0,0.0,0.0,14.0,14.0,13.0,13.0,9.0,12.0,13.0,0.0,13.0,9.0,14.0,7.0,12.0,7.0,15.0,10.0,14.0,12.0,10.0,12.0,12.0,9.0
11.0,4.0,11.0,0.0,13.0,5.0,3.0,12.0,13.0,6.0,14.0,11.0,11.0,6.0,15.0,7.0,5.0,15.0,12.0,0.0,4.0,8.0,12.0,13.0,7.0,0.0,10.0,15.0,14.0,9.0,0.0,5.0,15.0,2.0,11.0,13.0,13.0,9.0,6.0,11.0,13.0,13.0,0.0,0.0,6.0,13.0,13.0,0.0,14.0,11.0,12.0,6.0,14.0,10.0,0.0,5.0,13.0,0.0,13.0,3.0,2.0,13.0,12.0,13.0,3.0,6.0,0.0,5.0,8.0,9.0,10.0,12.0,11.0,4.0,0.0,3.0,14.0,0.0,0.0,13.0,11.0,11.0,13.0,13.0,13.0,12.0,7.0,12.0,3.0,14.0,3.0,12.0,10.0,2.0,12.0,13.0,12.0,10.0,14.0,12.0,10.0
